Ticker,ExitPrice,Notes
SPY,324.32000732421875,RSI2 exit
SPY,325.010009765625,RSI2 exit
SPY,326.8599853515625,RSI2 exit
SPY,325.1199951171875,RSI2 exit
SPY,326.5199890136719,RSI2 exit
SPY,328.7900085449219,RSI2 exit
SPY,330.0599975585937,RSI2 exit
SPY,332.1099853515625,RSI2 exit
SPY,334.3299865722656,RSI2 exit
SPY,334.57000732421875,RSI2 exit
SPY,335.57000732421875,RSI2 exit
SPY,337.44000244140625,RSI2 exit
SPY,337.9100036621094,RSI2 exit
SPY,338.6400146484375,RSI2 exit
SPY,339.4800109863281,RSI2 exit
SPY,342.9200134277344,RSI2 exit
SPY,344.1199951171875,RSI2 exit
SPY,347.57000732421875,RSI2 exit
SPY,348.3299865722656,RSI2 exit
SPY,350.5799865722656,RSI2 exit
SPY,352.6000061035156,RSI2 exit
SPY,357.70001220703125,RSI2 exit
SPY,340.1700134277344,RSI2 exit
SPY,328.7300109863281,RSI2 exit
SPY,334.19000244140625,RSI2 exit
SPY,334.8900146484375,RSI2 exit
SPY,337.0400085449219,RSI2 exit
SPY,339.760009765625,RSI2 exit
SPY,340.760009765625,RSI2 exit
SPY,343.7799987792969,RSI2 exit
SPY,346.8500061035156,RSI2 exit
SPY,352.42999267578125,RSI2 exit
SPY,345.7799987792969,RSI2 exit
SPY,336.0299987792969,RSI2 exit
SPY,343.5400085449219,RSI2 exit
SPY,350.239990234375,RSI2 exit
SPY,350.1600036621094,RSI2 exit
SPY,354.5599975585937,RSI2 exit
SPY,354.0400085449219,RSI2 exit
SPY,356.6700134277344,RSI2 exit
SPY,358.1000061035156,RSI2 exit
SPY,362.5700073242188,RSI2 exit
SPY,363.2200012207031,RSI2 exit
SPY,362.6600036621094,RSI2 exit
SPY,363.6700134277344,RSI2 exit
SPY,366.0199890136719,RSI2 exit
SPY,366.7900085449219,RSI2 exit
SPY,366.6900024414063,RSI2 exit
SPY,369.8500061035156,RSI2 exit
SPY,370.1700134277344,RSI2 exit
SPY,369.5899963378906,RSI2 exit
SPY,370.1700134277344,RSI2 exit
SPY,372.239990234375,RSI2 exit
SPY,369.0,RSI2 exit
SPY,372.1700134277344,RSI2 exit
SPY,371.4599914550781,RSI2 exit
SPY,371.989990234375,RSI2 exit
SPY,373.8800048828125,RSI2 exit
SPY,373.5499877929688,RSI2 exit
SPY,379.1000061035156,RSI2 exit
SPY,381.260009765625,RSI2 exit
SPY,379.7900085449219,RSI2 exit
SPY,383.8900146484375,RSI2 exit
SPY,384.239990234375,RSI2 exit
SPY,384.3900146484375,RSI2 exit
SPY,381.5499877929688,RSI2 exit
SPY,381.8500061035156,RSI2 exit
SPY,386.1900024414063,RSI2 exit
SPY,387.7099914550781,RSI2 exit
SPY,390.510009765625,RSI2 exit
SPY,390.25,RSI2 exit
SPY,390.0799865722656,RSI2 exit
SPY,390.7099914550781,RSI2 exit
SPY,392.6400146484375,RSI2 exit
SPY,392.2999877929688,RSI2 exit
SPY,392.3900146484375,RSI2 exit
SPY,391.7699890136719,RSI2 exit
SPY,389.5799865722656,RSI2 exit
SPY,387.1700134277344,RSI2 exit
SPY,389.5799865722656,RSI2 exit
SPY,393.5299987792969,RSI2 exit
SPY,394.05999755859375,RSI2 exit
SPY,396.4100036621094,RSI2 exit
SPY,395.9100036621094,RSI2 exit
SPY,397.260009765625,RSI2 exit
SPY,395.9800109863281,RSI2 exit
SPY,395.7799987792969,RSI2 exit
SPY,396.3299865722656,RSI2 exit
SPY,400.6099853515625,RSI2 exit
SPY,406.3599853515625,RSI2 exit
SPY,406.1199951171875,RSI2 exit
SPY,406.5899963378906,RSI2 exit
SPY,408.5199890136719,RSI2 exit
SPY,411.489990234375,RSI2 exit
SPY,411.6400146484375,RSI2 exit
SPY,412.8599853515625,RSI2 exit
SPY,415.8699951171875,RSI2 exit
SPY,417.260009765625,RSI2 exit
SPY,417.6099853515625,RSI2 exit
SPY,417.5199890136719,RSI2 exit
SPY,420.05999755859375,RSI2 exit
SPY,419.0700073242188,RSI2 exit
SPY,422.1199951171875,RSI2 exit
SPY,416.5799865722656,RSI2 exit
SPY,415.2799987792969,RSI2 exit
SPY,419.1700134277344,RSI2 exit
SPY,419.0700073242188,RSI2 exit
SPY,419.2900085449219,RSI2 exit
SPY,420.0400085449219,RSI2 exit
SPY,420.3299865722656,RSI2 exit
SPY,422.6000061035156,RSI2 exit
SPY,422.1900024414063,RSI2 exit
SPY,422.2799987792969,RSI2 exit
SPY,423.6099853515625,RSI2 exit
SPY,424.30999755859375,RSI2 exit
SPY,425.260009765625,RSI2 exit
SPY,423.1099853515625,RSI2 exit
SPY,425.1000061035156,RSI2 exit
SPY,426.6099853515625,RSI2 exit
SPY,427.4700012207031,RSI2 exit
SPY,427.7000122070313,RSI2 exit
SPY,428.05999755859375,RSI2 exit
SPY,430.4299926757813,RSI2 exit
SPY,433.7200012207031,RSI2 exit
SPY,432.9299926757813,RSI2 exit
SPY,434.4599914550781,RSI2 exit
SPY,435.5199890136719,RSI2 exit
SPY,437.0799865722656,RSI2 exit
SPY,434.5499877929688,RSI2 exit
SPY,435.4599914550781,RSI2 exit
SPY,439.9400024414063,RSI2 exit
SPY,441.0199890136719,RSI2 exit
SPY,440.6499938964844,RSI2 exit
SPY,441.1499938964844,RSI2 exit
SPY,441.760009765625,RSI2 exit
SPY,442.489990234375,RSI2 exit
SPY,442.6799926757813,RSI2 exit
SPY,443.7799987792969,RSI2 exit
SPY,445.1099853515625,RSI2 exit
SPY,445.9200134277344,RSI2 exit
SPY,446.9700012207031,RSI2 exit
SPY,443.3599853515625,RSI2 exit
SPY,447.260009765625,RSI2 exit
SPY,447.9700012207031,RSI2 exit
SPY,448.9100036621094,RSI2 exit
SPY,450.25,RSI2 exit
SPY,452.2300109863281,RSI2 exit
SPY,451.7999877929688,RSI2 exit
SPY,453.1900024414063,RSI2 exit
SPY,453.0799865722656,RSI2 exit
SPY,443.1799926757813,RSI2 exit
SPY,443.9100036621094,RSI2 exit
SPY,434.8999938964844,RSI2 exit
SPY,438.6600036621094,RSI2 exit
SPY,437.8599853515625,RSI2 exit
SPY,442.5,RSI2 exit
SPY,445.8699951171875,RSI2 exit
SPY,447.1900024414063,RSI2 exit
SPY,450.6400146484375,RSI2 exit
SPY,452.4100036621094,RSI2 exit
SPY,453.5899963378906,RSI2 exit
SPY,453.1199951171875,RSI2 exit
SPY,455.5499877929688,RSI2 exit
SPY,455.9599914550781,RSI2 exit
SPY,458.3200073242188,RSI2 exit
SPY,459.25,RSI2 exit
SPY,460.0400085449219,RSI2 exit
SPY,461.8999938964844,RSI2 exit
SPY,464.7200012207031,RSI2 exit
SPY,466.9100036621094,RSI2 exit
SPY,468.5299987792969,RSI2 exit
SPY,468.9299926757813,RSI2 exit
SPY,467.2699890136719,RSI2 exit
SPY,467.4299926757813,RSI2 exit
SPY,469.2799987792969,RSI2 exit
SPY,469.7300109863281,RSI2 exit
SPY,469.4400024414063,RSI2 exit
SPY,468.2799987792969,RSI2 exit
SPY,469.5199890136719,RSI2 exit
SPY,470.739990234375,RSI2 exit
SPY,470.6000061035156,RSI2 exit
SPY,467.6900024414063,RSI2 exit
SPY,470.6000061035156,RSI2 exit
SPY,477.260009765625,RSI2 exit
SPY,476.8699951171875,RSI2 exit
SPY,477.4800109863281,RSI2 exit
SPY,477.7099914550781,RSI2 exit
SPY,477.5499877929688,RSI2 exit
SPY,469.75,RSI2 exit
SPY,471.0199890136719,RSI2 exit
SPY,441.9500122070313,RSI2 exit
SPY,449.9100036621094,RSI2 exit
SPY,452.9500122070313,RSI2 exit
SPY,457.3500061035156,RSI2 exit
SPY,457.5400085449219,RSI2 exit
SPY,437.75,RSI2 exit
SPY,436.6300048828125,RSI2 exit
SPY,437.8900146484375,RSI2 exit
SPY,426.1700134277344,RSI2 exit
SPY,435.6199951171875,RSI2 exit
SPY,441.0700073242188,RSI2 exit
SPY,444.5199890136719,RSI2 exit
SPY,444.3900146484375,RSI2 exit
SPY,449.5899963378906,RSI2 exit
SPY,450.489990234375,RSI2 exit
SPY,452.6900024414063,RSI2 exit
SPY,455.9100036621094,RSI2 exit
SPY,461.5499877929688,RSI2 exit
SPY,456.7999877929688,RSI2 exit
SPY,445.0400085449219,RSI2 exit
SPY,444.7099914550781,RSI2 exit
SPY,427.80999755859375,RSI2 exit
SPY,429.05999755859375,RSI2 exit
SPY,401.7200012207031,RSI2 exit
SPY,408.3200073242188,RSI2 exit
SPY,396.9200134277344,RSI2 exit
SPY,397.3699951171875,RSI2 exit
SPY,405.30999755859375,RSI2 exit
SPY,415.260009765625,RSI2 exit
SPY,412.9299926757813,RSI2 exit
SPY,417.3900146484375,RSI2 exit
SPY,415.739990234375,RSI2 exit
SPY,378.05999755859375,RSI2 exit
SPY,390.0799865722656,RSI2 exit
SPY,388.5899963378906,RSI2 exit
SPY,383.25,RSI2 exit
SPY,388.989990234375,RSI2 exit
SPY,388.6700134277344,RSI2 exit
SPY,385.1300048828125,RSI2 exit
SPY,392.2699890136719,RSI2 exit
SPY,394.7699890136719,RSI2 exit
SPY,398.7900085449219,RSI2 exit
SPY,401.0400085449219,RSI2 exit
SPY,406.0700073242188,RSI2 exit
SPY,411.989990234375,RSI2 exit
SPY,410.7699890136719,RSI2 exit
SPY,414.4500122070313,RSI2 exit
SPY,414.1700134277344,RSI2 exit
SPY,419.989990234375,RSI2 exit
SPY,419.989990234375,RSI2 exit
SPY,427.1000061035156,RSI2 exit
SPY,428.8599853515625,RSI2 exit
SPY,429.7000122070313,RSI2 exit
SPY,419.510009765625,RSI2 exit
SPY,397.7799987792969,RSI2 exit
SPY,400.3800048828125,RSI2 exit
SPY,406.6000061035156,RSI2 exit
SPY,410.9700012207031,RSI2 exit
SPY,370.5299987792969,RSI2 exit
SPY,377.9700012207031,RSI2 exit
SPY,377.0899963378906,RSI2 exit
SPY,365.9700012207031,RSI2 exit
SPY,366.8200073242188,RSI2 exit
SPY,371.1300048828125,RSI2 exit
SPY,374.2900085449219,RSI2 exit
SPY,378.8699951171875,RSI2 exit
SPY,384.9200134277344,RSI2 exit
SPY,389.0199890136719,RSI2 exit
SPY,379.9500122070313,RSI2 exit
SPY,382.0,RSI2 exit
SPY,394.6900024414063,RSI2 exit
SPY,398.510009765625,RSI2 exit
SPY,398.489990234375,RSI2 exit
SPY,399.8999938964844,RSI2 exit
SPY,402.4200134277344,RSI2 exit
SPY,402.3299865722656,RSI2 exit
SPY,407.6799926757813,RSI2 exit
SPY,407.3800048828125,RSI2 exit
SPY,406.9100036621094,RSI2 exit
SPY,398.9500122070313,RSI2 exit
SPY,401.9700012207031,RSI2 exit
SPY,386.2300109863281,RSI2 exit
SPY,383.760009765625,RSI2 exit
SPY,388.0799865722656,RSI2 exit
SPY,387.8599853515625,RSI2 exit
SPY,390.5799865722656,RSI2 exit
SPY,395.5199890136719,RSI2 exit
SPY,396.9599914550781,RSI2 exit
SPY,398.5,RSI2 exit
SPY,397.7699890136719,RSI2 exit
SPY,395.8800048828125,RSI2 exit
SPY,400.6300048828125,RSI2 exit
SPY,400.2000122070313,RSI2 exit
SPY,400.3500061035156,RSI2 exit
SPY,404.75,RSI2 exit
SPY,405.6799926757813,RSI2 exit
SPY,406.4800109863281,RSI2 exit
SPY,410.7999877929688,RSI2 exit
SPY,416.7799987792969,RSI2 exit
SPY,415.1900024414063,RSI2 exit
SPY,412.8299865722656,RSI2 exit
SPY,412.6400146484375,RSI2 exit
SPY,413.9800109863281,RSI2 exit
SPY,404.1900024414063,RSI2 exit
SPY,404.4700012207031,RSI2 exit
SPY,396.1099853515625,RSI2 exit
SPY,398.9100036621094,RSI2 exit
SPY,396.489990234375,RSI2 exit
SPY,401.3500061035156,RSI2 exit
SPY,403.7000122070313,RSI2 exit
SPY,409.3900146484375,RSI2 exit
SPY,410.9500122070313,RSI2 exit
SPY,409.6099853515625,RSI2 exit
SPY,409.7200012207031,RSI2 exit
SPY,413.4700012207031,RSI2 exit
SPY,413.9400024414063,RSI2 exit
SPY,414.2099914550781,RSI2 exit
SPY,414.1400146484375,RSI2 exit
SPY,412.4100036621094,RSI2 exit
SPY,415.9299926757813,RSI2 exit
SPY,415.510009765625,RSI2 exit
SPY,412.6300048828125,RSI2 exit
SPY,412.739990234375,RSI2 exit
SPY,413.010009765625,RSI2 exit
SPY,415.2300109863281,RSI2 exit
SPY,419.2300109863281,RSI2 exit
SPY,418.6199951171875,RSI2 exit
SPY,418.7900085449219,RSI2 exit
SPY,420.0199890136719,RSI2 exit
SPY,420.1799926757813,RSI2 exit
SPY,421.8200073242188,RSI2 exit
SPY,427.9200134277344,RSI2 exit
SPY,427.1000061035156,RSI2 exit
SPY,428.0299987792969,RSI2 exit
SPY,429.1300048828125,RSI2 exit
SPY,429.8999938964844,RSI2 exit
SPY,433.7999877929688,RSI2 exit
SPY,436.6600036621094,RSI2 exit
SPY,437.1799926757813,RSI2 exit
SPY,442.6000061035156,RSI2 exit
SPY,436.1700134277344,RSI2 exit
SPY,436.3900146484375,RSI2 exit
SPY,438.1099853515625,RSI2 exit
SPY,443.2799987792969,RSI2 exit
SPY,443.7900085449219,RSI2 exit
SPY,443.1300048828125,RSI2 exit
SPY,442.4599914550781,RSI2 exit
SPY,446.0199890136719,RSI2 exit
SPY,449.55999755859375,RSI2 exit
SPY,449.2799987792969,RSI2 exit
SPY,450.8399963378906,RSI2 exit
SPY,454.1900024414063,RSI2 exit
SPY,455.2000122070313,RSI2 exit
SPY,454.2000122070313,RSI2 exit
SPY,455.4400024414063,RSI2 exit
SPY,455.510009765625,RSI2 exit
SPY,456.9200134277344,RSI2 exit
SPY,457.7900085449219,RSI2 exit
SPY,448.1099853515625,RSI2 exit
SPY,443.0299987792969,RSI2 exit
SPY,442.760009765625,RSI2 exit
SPY,449.1600036621094,RSI2 exit
SPY,451.010009765625,RSI2 exit
SPY,450.3500061035156,RSI2 exit
SPY,451.1900024414063,RSI2 exit
SPY,448.4500122070313,RSI2 exit
SPY,450.3599853515625,RSI2 exit
SPY,429.5400085449219,RSI2 exit
SPY,432.2900085449219,RSI2 exit
SPY,434.5400085449219,RSI2 exit
SPY,436.3200073242188,RSI2 exit
SPY,436.0400085449219,RSI2 exit
SPY,436.0199890136719,RSI2 exit
SPY,418.2000122070313,RSI2 exit
SPY,422.6600036621094,RSI2 exit
SPY,430.760009765625,RSI2 exit
SPY,434.6900024414063,RSI2 exit
SPY,435.6900024414063,RSI2 exit
SPY,436.9299926757813,RSI2 exit
SPY,437.25,RSI2 exit
SPY,440.6099853515625,RSI2 exit
SPY,440.1900024414063,RSI2 exit
SPY,448.7300109863281,RSI2 exit
SPY,449.6799926757813,RSI2 exit
SPY,450.2300109863281,RSI2 exit
SPY,450.7900085449219,RSI2 exit
SPY,454.260009765625,RSI2 exit
SPY,455.0199890136719,RSI2 exit
SPY,455.2999877929688,RSI2 exit
SPY,456.3999938964844,RSI2 exit
SPY,459.1000061035156,RSI2 exit
SPY,458.2300109863281,RSI2 exit
SPY,460.2000122070313,RSI2 exit
SPY,461.989990234375,RSI2 exit
SPY,464.1000061035156,RSI2 exit
SPY,470.5,RSI2 exit
SPY,472.010009765625,RSI2 exit
SPY,471.9700012207031,RSI2 exit
SPY,474.8399963378906,RSI2 exit
SPY,475.6499938964844,RSI2 exit
SPY,476.510009765625,RSI2 exit
SPY,476.6900024414063,RSI2 exit
SPY,474.6000061035156,RSI2 exit
SPY,473.8800048828125,RSI2 exit
SPY,476.55999755859375,RSI2 exit
SPY,476.3500061035156,RSI2 exit
SPY,476.6799926757813,RSI2 exit
SPY,476.489990234375,RSI2 exit
SPY,482.4299926757813,RSI2 exit
SPY,483.4500122070313,RSI2 exit
SPY,484.8599853515625,RSI2 exit
SPY,485.3900146484375,RSI2 exit
SPY,488.0299987792969,RSI2 exit
SPY,487.4100036621094,RSI2 exit
SPY,491.2699890136719,RSI2 exit
SPY,490.8900146484375,RSI2 exit
SPY,494.3500061035156,RSI2 exit
SPY,493.9800109863281,RSI2 exit
SPY,498.1000061035156,RSI2 exit
SPY,498.3200073242188,RSI2 exit
SPY,501.2000122070313,RSI2 exit
SPY,500.9800109863281,RSI2 exit
SPY,502.010009765625,RSI2 exit
SPY,507.5,RSI2 exit
SPY,507.8500061035156,RSI2 exit
SPY,508.0799865722656,RSI2 exit
SPY,512.8499755859375,RSI2 exit
SPY,512.2999877929688,RSI2 exit
SPY,514.8099975585938,RSI2 exit
SPY,516.780029296875,RSI2 exit
SPY,515.7100219726562,RSI2 exit
SPY,520.47998046875,RSI2 exit
SPY,522.2000122070312,RSI2 exit
SPY,523.1699829101562,RSI2 exit
SPY,523.0700073242188,RSI2 exit
SPY,519.3200073242188,RSI2 exit
SPY,505.6499938964844,RSI2 exit
SPY,505.4100036621094,RSI2 exit
SPY,508.260009765625,RSI2 exit
SPY,510.05999755859375,RSI2 exit
SPY,511.2900085449219,RSI2 exit
SPY,516.5700073242188,RSI2 exit
SPY,517.1400146484375,RSI2 exit
SPY,517.1900024414062,RSI2 exit
SPY,520.1699829101562,RSI2 exit
SPY,520.8400268554688,RSI2 exit
SPY,520.9099731445312,RSI2 exit
SPY,523.2999877929688,RSI2 exit
SPY,529.780029296875,RSI2 exit
SPY,528.6900024414062,RSI2 exit
SPY,529.4500122070312,RSI2 exit
SPY,530.0599975585938,RSI2 exit
SPY,531.3599853515625,RSI2 exit
SPY,528.3900146484375,RSI2 exit
SPY,534.6699829101562,RSI2 exit
SPY,534.6599731445312,RSI2 exit
SPY,534.010009765625,RSI2 exit
SPY,535.6599731445312,RSI2 exit
SPY,536.9500122070312,RSI2 exit
SPY,541.3599853515625,RSI2 exit
SPY,542.4500122070312,RSI2 exit
SPY,542.780029296875,RSI2 exit
SPY,547.0999755859375,RSI2 exit
SPY,548.489990234375,RSI2 exit
SPY,546.3699951171875,RSI2 exit
SPY,549.010009765625,RSI2 exit
SPY,551.4600219726562,RSI2 exit
SPY,554.6400146484375,RSI2 exit
SPY,555.280029296875,RSI2 exit
SPY,555.8200073242188,RSI2 exit
SPY,561.3200073242188,RSI2 exit
SPY,561.530029296875,RSI2 exit
SPY,564.8599853515625,RSI2 exit
SPY,550.8099975585938,RSI2 exit
SPY,530.6500244140625,RSI2 exit
SPY,532.989990234375,RSI2 exit
SPY,533.27001953125,RSI2 exit
SPY,542.0399780273438,RSI2 exit
SPY,543.75,RSI2 exit
SPY,553.0700073242188,RSI2 exit
SPY,554.3099975585938,RSI2 exit
SPY,559.6099853515625,RSI2 exit
SPY,558.7000122070312,RSI2 exit
SPY,560.6199951171875,RSI2 exit
SPY,562.1300048828125,RSI2 exit
SPY,563.6799926757812,RSI2 exit
SPY,554.4199829101562,RSI2 exit
SPY,559.0900268554688,RSI2 exit
SPY,562.010009765625,RSI2 exit
SPY,562.8400268554688,RSI2 exit
SPY,563.0700073242188,RSI2 exit
SPY,570.97998046875,RSI2 exit
SPY,569.6699829101562,RSI2 exit
SPY,571.2999877929688,RSI2 exit
SPY,572.2999877929688,RSI2 exit
SPY,573.760009765625,RSI2 exit
SPY,572.97998046875,RSI2 exit
SPY,577.1400146484375,RSI2 exit
SPY,579.5800170898438,RSI2 exit
SPY,584.3200073242188,RSI2 exit
SPY,584.5900268554688,RSI2 exit
SPY,580.8300170898438,RSI2 exit
SPY,581.77001953125,RSI2 exit
SPY,576.7000122070312,RSI2 exit
SPY,591.0399780273438,RSI2 exit
SPY,595.6099853515625,RSI2 exit
SPY,598.1900024414062,RSI2 exit
SPY,598.760009765625,RSI2 exit
SPY,593.6699829101562,RSI2 exit
SPY,595.510009765625,RSI2 exit
SPY,597.530029296875,RSI2 exit
SPY,600.6500244140625,RSI2 exit
SPY,602.5499877929688,RSI2 exit
SPY,603.6300048828125,RSI2 exit
SPY,603.9099731445312,RSI2 exit
SPY,607.6599731445312,RSI2 exit
SPY,607.8099975585938,RSI2 exit
SPY,607.4600219726562,RSI2 exit
SPY,606.7899780273438,RSI2 exit
SPY,594.6900024414062,RSI2 exit
SPY,601.2999877929688,RSI2 exit
SPY,601.3400268554688,RSI2 exit
SPY,591.9500122070312,RSI2 exit
SPY,595.3599853515625,RSI2 exit
SPY,592.780029296875,RSI2 exit
SPY,591.6400146484375,RSI2 exit
SPY,597.5800170898438,RSI2 exit
SPY,603.0499877929688,RSI2 exit
SPY,606.4400024414062,RSI2 exit
SPY,609.75,RSI2 exit
SPY,604.219970703125,RSI2 exit
SPY,606.3200073242188,RSI2 exit
SPY,609.72998046875,RSI2 exit
SPY,609.7000122070312,RSI2 exit
SPY,611.489990234375,RSI2 exit
SPY,612.9299926757812,RSI2 exit
SPY,567.1500244140625,RSI2 exit
SPY,574.0800170898438,RSI2 exit
SPY,575.4600219726562,RSI2 exit
SPY,564.52001953125,RSI2 exit
SPY,548.6199951171875,RSI2 exit
SPY,535.4199829101562,RSI2 exit
SPY,546.6900024414062,RSI2 exit
SPY,550.6400146484375,RSI2 exit
SPY,550.8499755859375,RSI2 exit
SPY,554.3200073242188,RSI2 exit
SPY,554.5399780273438,RSI2 exit
SPY,558.469970703125,RSI2 exit
SPY,566.760009765625,RSI2 exit
SPY,565.0599975585938,RSI2 exit
SPY,582.989990234375,RSI2 exit
SPY,586.8400268554688,RSI2 exit
SPY,587.5900268554688,RSI2 exit
SPY,590.4600219726562,RSI2 exit
SPY,594.2000122070312,RSI2 exit
SPY,594.8499755859375,RSI2 exit
SPY,591.1500244140625,RSI2 exit
SPY,592.7100219726562,RSI2 exit
SPY,596.0900268554688,RSI2 exit
SPY,595.9299926757812,RSI2 exit
SPY,599.1400146484375,RSI2 exit
SPY,599.6799926757812,RSI2 exit
SPY,603.0800170898438,RSI2 exit
SPY,603.75,RSI2 exit
SPY,600.1500244140625,RSI2 exit
SPY,606.780029296875,RSI2 exit
SPY,607.1199951171875,RSI2 exit
SPY,611.8699951171875,RSI2 exit
SPY,614.9099731445312,RSI2 exit
SPY,617.8499755859375,RSI2 exit
SPY,617.6500244140625,RSI2 exit
SPY,620.4500122070312,RSI2 exit
SPY,625.3400268554688,RSI2 exit
SPY,624.0599975585938,RSI2 exit
SPY,625.8200073242188,RSI2 exit
SPY,628.0399780273438,RSI2 exit
SPY,627.5800170898438,RSI2 exit
SPY,628.77001953125,RSI2 exit
SPY,628.8599853515625,RSI2 exit
SPY,634.2100219726562,RSI2 exit
SPY,634.4199829101562,RSI2 exit
SPY,637.0999755859375,RSI2 exit
SPY,636.9400024414062,RSI2 exit
SPY,637.1799926757812,RSI2 exit
SPY,642.6900024414062,RSI2 exit
SPY,644.8900146484375,RSI2 exit
SPY,644.9500122070312,RSI2 exit
SPY,645.3099975585938,RSI2 exit
SPY,645.1599731445312,RSI2 exit
SPY,646.6300048828125,RSI2 exit
SPY,648.9199829101562,RSI2 exit
SPY,649.1199951171875,RSI2 exit
SPY,648.8300170898438,RSI2 exit
SPY,650.3300170898438,RSI2 exit
SPY,652.2100219726562,RSI2 exit
SPY,657.6300048828125,RSI2 exit
SPY,657.4099731445312,RSI2 exit
SPY,660.9099731445312,RSI2 exit
SPY,660.0,RSI2 exit
SPY,662.260009765625,RSI2 exit
SPY,663.7000122070312,RSI2 exit
SPY,666.8400268554688,RSI2 exit
SPY,663.6799926757812,RSI2 exit
SPY,666.1799926757812,RSI2 exit
SPY,668.4500122070312,RSI2 exit
SPY,669.219970703125,RSI2 exit
SPY,669.2100219726562,RSI2 exit
SPY,671.6099853515625,RSI2 exit
SPY,673.1099853515625,RSI2 exit
